1728563751.48199	123551.4	43558.25	77.8373578	40.4777802	2580.0947	1	60.69	54663.2384	54693.6291	27414.8398438	3846.3103027	48472.6757813	0.582	0.472	-109.717	5093
1728563751.58194	123551.5	43558.35	77.8373573	40.4777802	2580.0955	1	60.86	54662.8153	54692.3204	27089.8457031	7035.7954102	48229.3554688	0.582	0.472	-109.717	5094
1728563751.68191	123551.6	43558.45	77.8373568	40.4777802	2580.1033	1	60.7	54663.3101	54691.9154	26479.9824219	10100.2041016	48052.8359375	0.582	0.472	-109.717	5095
1728563751.78183	123551.7	43558.55	77.8373564	40.4777803	2580.1123	1	60.8	54663.4272	54690.2879	24982.6464844	13785.4091797	47891.546875	-1.247	0.346	-78.272	5096
1728563751.88178	123551.8	43558.65	77.837356	40.4777803	2580.1189	1	60.85	54663.2522	54689.5613	23062.3359375	16080.9394531	47921.8359375	-1.461	0.549	-73.462	5097
1728563751.98173	123551.9	43558.75	77.8373556	40.4777803	2580.1287	1	60.93	54664.6839	54686.942	20718.1503906	18577.0585938	48015.5234375	-1.505	0.417	-63.456	5098
1728563752.08167	123552.0	43558.85	77.8373552	40.4777802	2580.1418	1	60.94	54664.8234	54684.4858	18549.0292969	20719.2734375	48121.2226563	-1.428	0.456	-58.64	5099
1728563752.18166	123552.1	43558.95	77.8373548	40.47778	2580.1531	1	60.94	54666.5038	54683.0515	15314.6220703	22729.4414063	48087.6015625	-1.818	0.774	-48.925	5100
1728563752.2816	123552.2	43559.05	77.8373545	40.4777797	2580.1655	1	60.9	54667.1608	54680.9984	12398.4560547	24371.7597656	48063.0429688	-1.966	0.934	-44.065	5101
1728563752.38151	123552.3	43559.15	77.8373542	40.4777795	2580.1709	1	60.9	54668.9745	54680.2622	9320.5146484	25680.7460938	48008.828125	-2.521	1.538	-34.021	5102
1728563752.48146	123552.4	43559.25	77.8373539	40.4777793	2580.1714	1	60.93	54670.8465	54678.3604	6086.8461914	26337.3613281	48110.4023438	-2.521	1.615	-29.144	5103
1728563752.58141	123552.5	43559.35	77.8373537	40.4777791	2580.1733	1	60.96	54672.0076	54677.5223	3312.9802246	26594.0996094	48187.203125	-2.345	1.741	-19.479	5104
1728563752.67861	123552.6	43559.45	77.8373535	40.4777789	2580.1816	1	61.02	54674.349	54676.1436	-632.1218872	26358.3515625	48335.5820313	-2.411	1.933	-14.273	5105
1728563752.77856	123552.7	43559.55	77.8373534	40.4777786	2580.1921	1	61.08	54675.416	54675.4903	-3705.4265137	25957.6015625	48345.7890625	-2.707	2.691	-4.734	5106
1728563752.8793	123552.8	43559.65	77.8373534	40.4777784	2580.2012	1	61.16	54678.0562	54674.5968	-6112.6064453	25213.8925781	48357.9765625	-2.746	3.169	0.033	5107
